167523;1178;000000.000
167523;0000;000000.000
167523;0000;000000.000
167524;1103;000013.100
167524;1106;000429.000
167524;1089;000006.400
167524;1166;000000.490
167524;1178;000001.700
167524;1087;000357.000
167524;1095;000000.400
167524;1167;000005.700
167524;0000;000000.000
167525;1089;000001.530
167525;1166;000000.094
167525;1087;000076.000
167525;1095;000001.230
167525;1103;000002.200
167525;1167;000001.553
167525;0000;000000.000
167525;0000;000000.000
167525;0000;000000.000
167526;1167;000001.200
167526;1087;000073.000
167526;1095;000000.800
167526;1103;000013.300
167526;1089;000000.980
167526;1166;000000.080
167526;1178;000000.350
167526;1106;000141.000
167526;0000;000000.000
167527;1089;000002.200
167527;1166;000000.180
167527;1087;000046.000
167527;1095;000000.620
167527;1103;000013.500
167527;1167;000004.700
167527;0000;000000.000
167527;0000;000000.000
167527;0000;000000.000
167528;1087;000014.000
167528;1095;000000.420
167528;1103;000017.500
167528;1167;000002.493
167528;1089;000002.120
167528;1166;000000.117
167528;0000;000000.000
167528;0000;000000.000
167528;0000;000000.000
167529;1089;000005.660
167529;1087;000016.000
167529;1095;000001.170
167529;0000;000000.000
167529;0000;000000.000
167529;0000;000000.000
167529;0000;000000.000
167529;0000;000000.000
167529;0000;000000.000
167530;1087;000026.000
167530;1095;000000.660
167530;1103;000009.500
167530;1167;000005.080
167530;1089;000007.380
167530;1166;000000.240
167530;1178;000000.460
167530;0000;000000.000
167530;0000;000000.000
167531;1089;000006.640
167531;1178;000000.800
167531;1087;000734.000
167531;1095;000004.110
167531;0000;000000.000
167531;0000;000000.000
167531;0000;000000.000
167531;0000;000000.000
167531;0000;000000.000
167532;1087;000684.000
167532;1095;000000.950
167532;1103;000016.100
167532;1167;000004.455
167532;1089;000004.890
167532;1106;000000.000
167532;1166;000000.255
167532;1178;000000.000
167532;0000;000000.000
167533;1089;000002.760
167533;1106;000000.000
167533;1166;000000.209
167533;1178;000000.000
167533;1087;000020.000
167533;1095;000001.100
167533;1103;000028.700
167533;1167;000003.370
167533;0000;000000.000
167534;1089;000000.950
167534;1106;000023.000
167534;1166;000000.241
167534;1178;000000.170
167534;1087;000035.000
167534;1095;000000.450
167534;1103;000015.500
167534;1167;000001.908
167534;0000;000000.000
167535;1087;000163.000
167535;1095;000000.570
167535;1103;000021.900
167535;1167;000004.191
167535;1089;000003.320
167535;1106;000000.000
167535;1166;000000.124
167535;1178;000000.000
167535;0000;000000.000
167536;1112;000000.300
167536;1166;000000.142
167536;1178;000000.990
167536;1089;000005.420
167536;1087;000020.000
167536;1167;000001.732
167536;1106;000000.000
167536;1095;000008.110
167536;1103;000010.700
167537;1089;000001.200
167537;1166;000000.078
167537;1167;000000.842
167537;1087;000138.000
167537;1095;000001.290
167537;1103;000007.600
167537;1106;000003.000
167537;1178;000000.000
167537;0000;000000.000
167538;1106;000031.000
167538;1089;000001.540
167538;1166;000000.210
167538;1178;000000.000
167538;1087;000131.000
167538;1095;000001.060
167538;1167;000001.645
167538;1103;000004.100
167538;0000;000000.000
167539;1106;000016.000
167539;1167;000001.410
167539;1087;000003.000
167539;1095;000000.210
167539;1166;000000.240
167539;1178;000000.000
167539;1089;000002.540
167539;1103;000003.800
167539;0000;000000.000
167540;1089;000000.750
167540;1087;000018.000
167540;1106;000003.000
167540;1167;000000.100
167540;1095;000000.190
167540;1166;000000.100
167540;1178;000000.000
167540;1103;000002.700
167540;0000;000000.000
167541;1103;000000.400
167541;1106;000006.000
167541;1089;000001.010
167541;1166;000000.020
167541;1087;000032.000
167541;1095;000000.190
167541;1167;000000.100
167541;1178;000000.000
167541;0000;000000.000
167542;1106;000002.000
167542;1087;000061.000
167542;1095;000002.030
167542;1167;000001.581
167542;1089;000002.950
167542;1166;000000.119
167542;1178;000000.000
167542;1103;000016.200
167542;0000;000000.000
167543;1106;000002.000
167543;1166;000000.070
167543;1178;000000.000
167543;1089;000002.500
167543;1087;000032.000
167543;1095;000001.580
167543;1167;000000.610
167543;1103;000015.000
167543;0000;000000.000
167544;1106;000000.000
167544;1166;000000.163
167544;1178;000000.180
167544;1089;000002.440
167544;1167;000001.101
167544;1087;000101.000
167544;1095;000001.300
167544;1103;000015.700
167544;0000;000000.000
167545;1106;000007.000
167545;1087;000103.000
167545;1095;000001.300
167545;1167;000000.720
167545;1089;000002.330
167545;1166;000000.250
167545;1178;000000.570
167545;0000;000000.000
167545;0000;000000.000
167546;1089;000000.710
167546;1106;000000.000
167546;1166;000000.085
167546;1178;000000.000
167546;1087;000021.000
167546;1095;000001.030
167546;1103;000002.000
167546;1167;000005.147
167546;0000;000000.000
167547;1106;000005.000
167547;1103;000013.100
167547;1166;000000.210
167547;1178;000000.000
167547;1089;000001.450
167547;1087;000108.000
167547;1095;000001.470
167547;1167;000003.290
167547;0000;000000.000
167548;1106;000002.000
167548;1087;000080.000
167548;1095;000001.700
167548;1167;000003.150
167548;1089;000001.940
167548;1166;000000.120
167548;1178;000000.450
167548;0000;000000.000
167548;0000;000000.000
167549;1166;000000.057
167549;1089;000001.980
167549;1103;000002.200
167549;1167;000001.195
167549;1087;000004.000
167549;1095;000003.100
167549;1106;000008.000
167549;1178;000000.000
167549;0000;000000.000
167550;1106;000004.000
167550;1087;000009.000
167550;1095;000003.990
167550;1167;000006.006
167550;1166;000000.178
167550;1178;000000.000
167550;1089;000001.870
167550;1103;000009.900
167550;0000;000000.000
167551;1106;000004.000
167551;1089;000003.910
167551;1166;000000.126
167551;1178;000000.000
167551;1167;000001.990
167551;1087;000066.000
167551;1095;000001.240
167551;1103;000003.900
167551;0000;000000.000
167552;1106;000002.000
167552;1087;000043.000
167552;1095;000000.580
167552;1167;000002.200
167552;1166;000000.070
167552;1178;000000.010
167552;1089;000001.740
167552;1103;000003.600
167552;0000;000000.000
167553;1089;000001.110
167553;1166;000000.015
167553;1167;000003.595
167553;1087;000029.000
167553;1095;000000.700
167553;1103;000002.900
167553;1106;000000.000
167553;1178;000000.000
167553;0000;000000.000
167554;1106;000323.000
167554;1089;000001.400
167554;1166;000000.100
167554;1178;000000.000
167554;1087;000064.000
167554;1095;000000.710
167554;1167;000002.500
167554;0000;000000.000
167554;0000;000000.000
167555;1178;000000.000
167555;1087;000027.000
167555;1106;000000.000
167555;1103;000004.400
167555;1166;000000.332
167555;1089;000004.580
167555;1167;000005.270
167555;1095;000001.040
167555;0000;000000.000
167556;1103;000014.500
167556;1106;000000.000
167556;1166;000000.200
167556;1178;000000.000
167556;1089;000002.000
167556;1167;000000.800
167556;1087;000074.000
167556;1095;000000.920
167556;0000;000000.000
167557;1106;000000.000
167557;1167;000007.205
167557;1087;000012.000
167557;1095;000003.000
167557;1089;000001.580
167557;1166;000000.085
167557;1178;000000.000
167557;1103;000024.100
167557;0000;000000.000
167558;1103;000004.400
167558;1106;000000.000
167558;1167;000000.838
167558;1087;000106.000
167558;1095;000001.380
167558;1089;000001.520
167558;1166;000000.070
167558;1178;000000.360
167558;0000;000000.000
167559;1178;000000.000
167559;1166;000000.136
167559;1106;000006.000
167559;1089;000001.160
167559;1087;000137.000
167559;1095;000001.380
167559;1103;000007.400
167559;1167;000001.290
167559;0000;000000.000
167560;1087;000134.000
167560;1095;000001.430
167560;1103;000007.300
167560;1167;000001.300
167560;1089;000001.380
167560;1166;000000.060
167560;0000;000000.000
167560;0000;000000.000
167560;0000;000000.000
167561;1106;000001.000
167561;1089;000003.050
167561;1166;000000.198
167561;1178;000000.000
167561;1087;000078.000
167561;1095;000003.220
167561;1167;000004.712
167561;0000;000000.000
167561;0000;000000.000
167562;1087;000064.000
167562;1089;000001.270
167562;0000;000000.000
167562;0000;000000.000
167562;0000;000000.000
167562;0000;000000.000
167562;0000;000000.000
167562;0000;000000.000
167562;0000;000000.000
167563;1089;000000.550
167563;1087;000012.000
167563;0000;000000.000
167563;0000;000000.000
167563;0000;000000.000
167563;0000;000000.000
167563;0000;000000.000
167563;0000;000000.000
167563;0000;000000.000
167564;1167;000000.069
167564;1087;000035.000
167564;1095;000000.490
167564;1103;000001.300
167564;1089;000000.200
167564;1106;000000.000
167564;1166;000000.044
167564;1178;000000.060
167564;0000;000000.000
167565;1106;000000.000
167565;1166;000000.062
167565;1178;000000.040
167565;1089;000000.790
167565;1167;000002.649
167565;1087;000036.000
167565;1095;000001.000
167565;1103;000002.900
167565;0000;000000.000
167566;1167;000000.210
167566;1087;000036.000
167566;1095;000000.400
167566;1103;000002.200
167566;1089;000000.800
167566;1166;000000.070
167566;1178;000000.000
167566;1106;000000.000
167566;0000;000000.000
167567;1106;000001.000
167567;1167;000002.100
167567;1087;000054.000
167567;1095;000003.680
167567;1089;000004.150
167567;1103;000007.900
167567;1166;000000.279
167567;1178;000000.000
167567;0000;000000.000
167568;1167;000001.355
167568;1087;000101.000
167568;1095;000009.630
167568;1103;000008.100
167568;1089;000017.400
167568;1106;000000.000
167568;1166;000000.100
167568;1178;000000.000
167568;0000;000000.000
167569;1166;000000.261
167569;1167;000000.154
167569;1089;000000.140
167569;1106;000001.000
167569;1178;000000.650
167569;1087;000205.000
167569;1095;000000.700
167569;1103;000004.700
167569;0000;000000.000
167570;1166;000000.200
167570;1089;000001.700
167570;1087;000110.000
167570;1095;000002.000
167570;1167;000008.200
167570;1103;000003.900
167570;1106;000000.000
167570;1178;000000.200
167570;0000;000000.000
167571;1087;000199.000
167571;1095;000000.740
167571;1089;000000.240
167571;1167;000000.745
167571;1166;000000.282
167571;1106;000009.000
167571;1178;000000.560
167571;1103;000004.500
167571;0000;000000.000
167572;1095;000000.730
167572;1103;000002.000
167572;1112;000000.100
167572;1087;000161.000
167572;1167;000000.136
167572;1089;000000.190
167572;1166;000000.255
167572;1178;000000.470
167572;1106;000128.000
167573;1089;000000.340
167573;1106;000182.000
167573;1166;000000.167
167573;1178;000000.390
167573;1087;000117.000
167573;1095;000000.470
167573;1103;000003.500
167573;1167;000000.082
167573;1112;000000.300
167574;1087;000083.000
167574;1095;000000.470
167574;1103;000008.700
167574;1167;000000.082
167574;1089;000000.380
167574;1106;000046.000
167574;1166;000000.210
167574;1178;000000.360
167574;0000;000000.000
167575;1103;000001.800
167575;1112;000000.200
167575;1106;000118.000
167575;1087;000128.000
167575;1095;000000.690
167575;1167;000000.116
167575;1089;000000.090
167575;1178;000000.390
167575;1166;000000.240
167576;1106;000029.000
167576;1178;000000.500
167576;1166;000000.198
167576;1089;000000.060
167576;1087;000157.000
167576;1095;000000.530
167576;1167;000000.118
167576;1103;000003.600
167576;0000;000000.000
167577;1087;000054.000
167577;1095;000000.480
167577;1089;000000.140
167577;1103;000001.500
167577;1167;000000.063
167577;1166;000000.097
167577;1178;000000.130
167577;1106;000012.000
167577;0000;000000.000
167578;1089;000000.220
167578;1106;000009.000
167578;1166;000000.082
167578;1178;000000.140
167578;1087;000042.000
167578;1095;000000.480
167578;1103;000002.200
167578;1167;000001.439
167578;0000;000000.000
167579;1106;000046.000
167579;1089;000000.020
167579;1166;000000.074
167579;1178;000000.080
167579;1087;000038.000
167579;1095;000000.150
167579;1103;000001.700
167579;1167;000000.038
167579;0000;000000.000
167580;1106;000041.000
167580;1087;000047.000
167580;1095;000000.560
167580;1103;000002.200
167580;1167;000000.179
167580;1089;000000.410
167580;1166;000000.085
167580;1178;000000.070
167580;0000;000000.000
167581;1089;000001.100
167581;1087;000089.000
167581;0000;000000.000
167581;0000;000000.000
167581;0000;000000.000
167581;0000;000000.000
167581;0000;000000.000
167581;0000;000000.000
167581;0000;000000.000
167582;1089;000000.630
167582;1106;000000.000
167582;1166;000000.121
167582;1178;000000.060
167582;1087;000047.000
167582;1095;000000.720
167582;1103;000002.500
167582;1167;000001.251
167582;0000;000000.000
167583;1089;000000.510
167583;1087;000000.000
167583;0000;000000.000
167583;0000;000000.000
167583;0000;000000.000
167583;0000;000000.000
167583;0000;000000.000
167583;0000;000000.000
167583;0000;000000.000
167584;1106;000000.000
167584;1166;000000.009
167584;1178;000000.000
167584;1095;000000.220
167584;1089;000000.090
167584;1087;000002.000
167584;1167;000000.020
167584;1103;000000.700
167584;0000;000000.000
167585;1106;000071.000
167585;1112;000000.100
167585;1167;000000.126
167585;1087;000159.000
167585;1095;000000.430
167585;1103;000002.200
167585;1166;000000.129
167585;1178;000000.140
167585;1089;000000.690
167586;1087;000100.000
167586;1089;000000.900
167586;0000;000000.000
167586;0000;000000.000
167586;0000;000000.000
167586;0000;000000.000
167586;0000;000000.000
167586;0000;000000.000
167586;0000;000000.000
167587;1087;000189.000
167587;1103;000004.500
167587;1167;000000.386
167587;1089;000002.350
167587;1166;000000.298
167587;1106;000059.000
167587;1095;000002.300
167587;1178;000000.750
167587;0000;000000.000
167588;1087;000102.000
167588;1095;000000.330
167588;1103;000002.000
167588;1167;000000.072
167588;1166;000000.137
167588;1178;000000.300
167588;1089;000000.060
167588;1106;000046.000
167588;0000;000000.000
167589;1089;000000.050
167589;1166;000000.144
167589;1178;000000.250
167589;1087;000109.000
167589;1095;000000.350
167589;1103;000002.100
167589;1167;000000.075
167589;1106;000050.000
167589;0000;000000.000
167590;1087;000041.000
167590;1095;000000.770
167590;1103;000009.200
167590;1089;000000.890
167590;0000;000000.000
167590;0000;000000.000
167590;0000;000000.000
167590;0000;000000.000
167590;0000;000000.000
167591;1089;000002.680
167591;1166;000000.150
167591;1087;000246.000
167591;1095;000002.500
167591;1103;000016.300
167591;1167;000004.570
167591;0000;000000.000
167591;0000;000000.000
167591;0000;000000.000
167592;1087;000019.000
167592;1095;000000.660
167592;1103;000000.000
167592;1167;000000.390
167592;1089;000002.810
167592;1166;000000.076
167592;0000;000000.000
167592;0000;000000.000
167592;0000;000000.000
167593;1089;000000.230
167593;1087;000011.000
167593;1095;000000.180
167593;0000;000000.000
167593;0000;000000.000
167593;0000;000000.000
167593;0000;000000.000
167593;0000;000000.000
167593;0000;000000.000
167594;1089;000004.730
167594;1166;000000.507
167594;1087;000074.000
167594;1095;000000.970
167594;1103;000004.000
167594;1167;000006.640
167594;0000;000000.000
167594;0000;000000.000
167594;0000;000000.000
167595;1087;000101.000
167595;1095;000001.320
167595;1167;000005.887
167595;1089;000004.450
167595;1166;000000.463
167595;0000;000000.000
167595;0000;000000.000
167595;0000;000000.000
167595;0000;000000.000
167596;1089;000004.870
167596;1166;000000.565
167596;1087;000093.000
167596;1095;000001.040
167596;1167;000006.785
167596;0000;000000.000
167596;0000;000000.000
167596;0000;000000.000
167596;0000;000000.000
167597;1087;000024.000
167597;1095;000000.260
167597;1089;000000.760
167597;0000;000000.000
167597;0000;000000.000
167597;0000;000000.000
167597;0000;000000.000
167597;0000;000000.000
167597;0000;000000.000
167598;1166;000000.270
167598;1089;000000.530
167598;1087;000059.000
167598;1095;000000.510
167598;1103;000011.000
167598;1167;000001.405
167598;0000;000000.000
167598;0000;000000.000
167598;0000;000000.000
167599;1087;000060.000
167599;1095;000000.580
167599;1167;000001.410
167599;1089;000000.760
167599;1166;000000.320
167599;0000;000000.000
167599;0000;000000.000
167599;0000;000000.000
167599;0000;000000.000
167600;1089;000001.640
167600;1166;000000.360
167600;1087;000118.000
167600;1095;000001.350
167600;1103;000025.000
167600;1167;000003.790
167600;0000;000000.000
167600;0000;000000.000
167600;0000;000000.000
167601;1087;000039.000
167601;1095;000000.550
167601;1167;000001.550
167601;1089;000000.700
167601;1166;000000.040
167601;0000;000000.000
167601;0000;000000.000
167601;0000;000000.000
167601;0000;000000.000
167602;1087;000299.000
167602;1095;000002.530
167602;1167;000003.750
167602;1089;000066.380
167602;1106;000406.000
167602;1166;000001.590
167602;1178;000002.250
167602;0000;000000.000
167602;0000;000000.000
167603;1089;000008.070
167603;1106;000049.000
167603;1166;000000.190
167603;1178;000000.270
167603;1087;000036.000
167603;1095;000000.310
167603;1167;000000.460
167603;0000;000000.000
167603;0000;000000.000
167604;1087;000006.000
167604;1095;000000.380
167604;1103;000002.900
167604;1167;000001.777
167604;1089;000000.480
167604;1166;000000.022
167604;1178;000000.000
167604;0000;000000.000
167604;0000;000000.000
167605;1089;000000.740
167605;1166;000000.050
167605;1178;000000.000
167605;1087;000010.000
167605;1095;000000.630
167605;1167;000003.193
167605;0000;000000.000
167605;0000;000000.000
167605;0000;000000.000
167606;1167;000000.697
167606;1087;000052.000
167606;1095;000000.380
167606;1103;000000.400
167606;1089;000000.770
167606;1166;000000.092
167606;1178;000000.000
167606;1106;000434.000
167606;0000;000000.000
167607;1087;000005.000
167607;1095;000002.800
167607;1167;000005.000
167607;1089;000003.280
167607;1166;000000.240
167607;1106;000000.000
167607;0000;000000.000
167607;0000;000000.000
167607;0000;000000.000
167608;1166;000000.070
167608;1167;000001.300
167608;0000;000000.000
167608;0000;000000.000
167608;0000;000000.000
167608;0000;000000.000
167608;0000;000000.000
167608;0000;000000.000
167608;0000;000000.000
167609;1087;000007.000
167609;1095;000006.070
167609;1167;000010.720
167609;1166;000004.100
167609;1089;000006.770
167609;1178;000071.000
167609;0000;000000.000
167609;0000;000000.000
167609;0000;000000.000
167610;1087;000010.000
167610;1167;000005.900
167610;1089;000012.900
167610;1166;000000.260
167610;0000;000000.000
167610;0000;000000.000
167610;0000;000000.000
167610;0000;000000.000
167610;0000;000000.000
167611;1087;000000.000
167611;1095;000000.000
167611;1103;000003.300
167611;1167;000000.000
167611;1089;000000.000
167611;1106;000010.000
167611;1166;000000.000
167611;1178;000000.000
167611;0000;000000.000
167612;1087;000053.000
167612;1167;000000.900
167612;1089;000020.700
167612;1166;000000.100
167612;0000;000000.000
167612;0000;000000.000
167612;0000;000000.000
167612;0000;000000.000
167612;0000;000000.000
167613;1089;000004.800
167613;1087;000016.000
167613;0000;000000.000
167613;0000;000000.000
167613;0000;000000.000
167613;0000;000000.000
167613;0000;000000.000
167613;0000;000000.000
167613;0000;000000.000
167614;1087;000060.000
167614;1167;000008.500
167614;1089;000001.800
167614;1166;000000.100
167614;0000;000000.000
167614;0000;000000.000
167614;0000;000000.000
167614;0000;000000.000
167614;0000;000000.000
167615;1089;000004.500
167615;1166;000000.280
167615;1087;000023.000
167615;1167;000011.800
167615;0000;000000.000
167615;0000;000000.000
167615;0000;000000.000
167615;0000;000000.000
167615;0000;000000.000
167616;1087;000028.000
167616;1167;000005.000
167616;1089;000002.600
167616;1166;000000.700
167616;0000;000000.000
167616;0000;000000.000
167616;0000;000000.000
167616;0000;000000.000
167616;0000;000000.000
167617;1087;000008.000
167617;0000;000000.000
167617;0000;000000.000
167617;0000;000000.000
167617;0000;000000.000
167617;0000;000000.000
167617;0000;000000.000
167617;0000;000000.000
167617;0000;000000.000
167618;1087;000030.000
167618;1167;000003.200
167618;1089;000000.600
167618;1166;000000.940
167618;0000;000000.000
167618;0000;000000.000
167618;0000;000000.000
167618;0000;000000.000
167618;0000;000000.000
167619;1089;000004.700
167619;0000;000000.000
167619;0000;000000.000
167619;0000;000000.000
167619;0000;000000.000
167619;0000;000000.000
167619;0000;000000.000
167619;0000;000000.000
167619;0000;000000.000
167620;1087;000002.000
167620;1095;000000.040
167620;1167;000000.000
167620;1089;000000.080
167620;1166;000000.000
167620;1178;000000.000
167620;0000;000000.000
167620;0000;000000.000
167620;0000;000000.000
167621;1089;000043.000
167621;1166;000000.790
167621;1167;000010.100
167621;0000;000000.000
167621;0000;000000.000
167621;0000;000000.000
167621;0000;000000.000
167621;0000;000000.000
167621;0000;000000.000
167622;1106;000000.000
167622;1087;000007.000
167622;1167;000006.600
167622;1166;000000.360
167622;1089;000002.900
167622;0000;000000.000
167622;0000;000000.000
167622;0000;000000.000
167622;0000;000000.000
167623;1089;000000.500
167623;0000;000000.000
167623;0000;000000.000
167623;0000;000000.000
167623;0000;000000.000
167623;0000;000000.000
167623;0000;000000.000
167623;0000;000000.000
167623;0000;000000.000
167624;1087;000005.000
167624;1167;000000.800
167624;1166;000000.020
167624;0000;000000.000
167624;0000;000000.000
167624;0000;000000.000
167624;0000;000000.000
167624;0000;000000.000
167624;0000;000000.000
167625;1089;000000.000
167625;1166;000000.000
167625;1087;000000.000
167625;1167;000000.000
167625;0000;000000.000
167625;0000;000000.000
167625;0000;000000.000
167625;0000;000000.000
167625;0000;000000.000
167626;1087;000053.000
167626;1167;000002.700
167626;1089;000008.600
167626;1166;000000.540
167626;0000;000000.000
167626;0000;000000.000
167626;0000;000000.000
167626;0000;000000.000
167626;0000;000000.000
167627;1089;000002.920
167627;1166;000000.015
167627;1087;000096.000
167627;1095;000000.760
167627;1103;000000.900
167627;1167;000000.283
167627;0000;000000.000
167627;0000;000000.000
167627;0000;000000.000
167628;1087;000005.000
167628;1095;000002.910
167628;1103;000011.800
167628;1167;000002.020
167628;1089;000002.910
167628;1166;000000.107
167628;0000;000000.000
167628;0000;000000.000
167628;0000;000000.000
167629;1089;000000.210
167629;1166;000000.018
167629;1087;000013.000
167629;1095;000000.140
167629;1103;000000.400
167629;1167;000000.460
167629;0000;000000.000
167629;0000;000000.000
167629;0000;000000.000
167630;1087;000007.000
167630;1095;000000.190
167630;1167;000000.248
167630;1089;000000.950
167630;1166;000000.015
167630;0000;000000.000
167630;0000;000000.000
167630;0000;000000.000
167630;0000;000000.000
167631;1089;000001.920
167631;1166;000000.068
167631;1087;000015.000
167631;1095;000003.050
167631;1167;000003.300
167631;0000;000000.000
167631;0000;000000.000
167631;0000;000000.000
167631;0000;000000.000
167632;1167;000000.102
167632;1166;000000.015
167632;0000;000000.000
167632;0000;000000.000
167632;0000;000000.000
167632;0000;000000.000
167632;0000;000000.000
167632;0000;000000.000
167632;0000;000000.000
167633;1089;000001.110
167633;1166;000000.132
167633;1087;000005.000
167633;1095;000001.460
167633;1103;000011.900
167633;1167;000002.490
167633;0000;000000.000
167633;0000;000000.000
167633;0000;000000.000
167634;1087;000010.000
167634;1095;000005.930
167634;1103;000038.000
167634;1167;000006.520
167634;1089;000004.760
167634;1166;000000.300
167634;1178;000004.440
167634;0000;000000.000
167634;0000;000000.000
167635;1089;000004.040
167635;1166;000000.217
167635;1178;000000.000
167635;1095;000000.350
167635;1103;000018.600
167635;1167;000004.603
167635;1087;000057.000
167635;0000;000000.000
167635;0000;000000.000
167636;1087;000029.000
167636;1095;000001.480
167636;1103;000006.000
167636;1167;000001.590
167636;1089;000001.220
167636;1166;000000.080
167636;1178;000000.540
167636;1106;000000.000
167636;0000;000000.000
167637;1089;000001.100
167637;1166;000000.110
167637;1087;000022.000
167637;1095;000001.550
167637;1103;000005.000
167637;1167;000003.020
167637;0000;000000.000
167637;0000;000000.000
167637;0000;000000.000
167638;1087;000020.000
167638;1095;000000.610
167638;1103;000051.100
167638;1167;000005.762
167638;1166;000000.072
167638;1178;000001.780
167638;1089;000000.270
167638;1106;000047.000
167638;0000;000000.000
167639;1089;000000.550
167639;1166;000000.189
167639;1178;000008.520
167639;1087;000005.000
167639;1167;000007.930
167639;1103;000027.600
167639;1095;000000.410
167639;1106;000030.000
167639;0000;000000.000
167640;1089;000000.370
167640;1166;000000.414
167640;1178;000000.000
167640;1167;000000.597
167640;1087;000013.000
167640;1095;000000.200
167640;1106;000006.000
167640;0000;000000.000
167640;0000;000000.000
167641;1087;000000.000
167641;1095;000000.000
167641;1103;000002.200
167641;1167;000000.000
167641;1089;000000.000
167641;1166;000000.000
167641;1178;000000.000
167641;1106;001044.000
167641;0000;000000.000
167642;1089;000001.900
167642;1166;000000.206
167642;1178;000004.910
167642;1087;000028.000
167642;1095;000000.660
167642;1103;000040.300
167642;1167;000010.100
167642;1106;000065.000
167642;0000;000000.000
167643;1095;000002.100
167643;1103;000092.800
167643;1166;000000.403
167643;1178;000056.400
167643;1167;000000.956
167643;1087;000046.000
167643;1089;000005.950
167643;1106;000091.000
167643;0000;000000.000
167644;1166;000001.240
167644;1178;000007.160
167644;1089;000011.000
167644;1087;000014.000
167644;1095;000009.400
167644;1103;000030.500
167644;1167;000013.200
167644;1106;000052.000
167644;0000;000000.000
167645;1089;000001.500
167645;1166;000000.358
167645;1178;000007.430
167645;1087;000069.000
167645;1095;000001.100
167645;1103;000044.800
167645;1167;000013.100
167645;1106;000019.000
167645;0000;000000.000
167646;1089;000000.490
167646;1166;000000.230
167646;1178;000004.980
167646;1087;000054.000
167646;1095;000000.750
167646;1103;000033.500
167646;1167;000008.520
167646;1106;000015.000
167646;0000;000000.000
167647;1089;000000.550
167647;1166;000000.201
167647;1178;000003.650
167647;1087;000055.000
167647;1095;000000.770
167647;1103;000030.500
167647;1167;000008.610
167647;1106;000012.000
167647;0000;000000.000
167648;1087;000140.000
167648;1095;000000.600
167648;1103;000042.300
167648;1167;000002.120
167648;1089;000000.500
167648;1166;000000.126
167648;1178;000005.900
167648;1106;000000.000
167648;0000;000000.000
167649;1089;000002.610
167649;1166;000000.325
167649;1178;000001.150
167649;1087;000003.000
167649;1095;000003.000
167649;1103;000007.000
167649;1167;000006.920
167649;0000;000000.000
167649;0000;000000.000
167650;1089;000033.000
167650;1087;000009.000
167650;1095;000005.000
167650;1106;000000.000
167650;0000;000000.000
167650;0000;000000.000
167650;0000;000000.000
167650;0000;000000.000
167650;0000;000000.000
167651;1089;000003.760
167651;1166;000000.462
167651;1178;000001.670
167651;1087;000004.000
167651;1095;000005.060
167651;1103;000010.500
167651;1167;000007.020
167651;0000;000000.000
167651;0000;000000.000
167652;1087;000004.000
167652;1095;000004.160
167652;1103;000015.800
167652;1167;000006.630
167652;1166;000000.270
167652;1178;000001.770
167652;1089;000002.270
167652;1106;000000.000
167652;0000;000000.000
167653;1167;000008.250
167653;1087;000025.000
167653;1095;000003.060
